compound_id	disease_id	compound_name	disease_name	n_trials
DB01181	DOID:1324	Ifosfamide	lung cancer	15
DB01181	DOID:1612	Ifosfamide	breast cancer	6
DB01181	DOID:1725	Ifosfamide	peritoneum cancer	2
DB01181	DOID:175	Ifosfamide	vascular cancer	1
DB01181	DOID:1781	Ifosfamide	thyroid cancer	1
DB01181	DOID:1793	Ifosfamide	pancreatic cancer	3
DB01181	DOID:184	Ifosfamide	bone cancer	31
DB01181	DOID:1964	Ifosfamide	fallopian tube cancer	2
DB01181	DOID:2174	Ifosfamide	ocular cancer	2
DB01181	DOID:2394	Ifosfamide	ovarian cancer	5
DB01181	DOID:2531	Ifosfamide	hematologic cancer	71
DB01181	DOID:263	Ifosfamide	kidney cancer	6
DB01181	DOID:2994	Ifosfamide	germ cell cancer	22
DB01181	DOID:2998	Ifosfamide	testicular cancer	16
DB01181	DOID:3277	Ifosfamide	thymus cancer	1
DB01181	DOID:3565	Ifosfamide	meningioma	1
DB01181	DOID:3571	Ifosfamide	liver cancer	4
DB01181	DOID:363	Ifosfamide	uterine cancer	2
DB01181	DOID:4045	Ifosfamide	muscle cancer	7
DB01181	DOID:4159	Ifosfamide	skin cancer	1
DB01181	DOID:4362	Ifosfamide	cervical cancer	1
DB01181	DOID:5612	Ifosfamide	spinal cancer	1
DB01183	DOID:0050425	Naloxone	restless legs syndrome	1
DB01183	DOID:1826	Naloxone	epilepsy syndrome	1
DB01183	DOID:3083	Naloxone	chronic obstructive pulmonary disease	2
DB01183	DOID:8398	Naloxone	osteoarthritis	3
DB01183	DOID:9744	Naloxone	type 1 diabetes mellitus	1
DB01184	DOID:14330	Domperidone	Parkinson's disease	2
DB01184	DOID:2377	Domperidone	multiple sclerosis	2
DB01184	DOID:418	Domperidone	systemic scleroderma	1
DB01186	DOID:11119	Pergolide	Gilles de la Tourette syndrome	1
DB01186	DOID:14330	Pergolide	Parkinson's disease	3
DB01186	DOID:5419	Pergolide	schizophrenia	2
DB01188	DOID:1245	Ciclopirox	vulva cancer	1
DB01188	DOID:2531	Ciclopirox	hematologic cancer	1
DB01189	DOID:11054	Desflurane	urinary bladder cancer	1
DB01189	DOID:13223	Desflurane	uterine fibroid	1
DB01189	DOID:1612	Desflurane	breast cancer	1
DB01189	DOID:1781	Desflurane	thyroid cancer	1
DB01189	DOID:1793	Desflurane	pancreatic cancer	1
DB01189	DOID:3121	Desflurane	gallbladder cancer	1
DB01189	DOID:3393	Desflurane	coronary artery disease	1
DB01189	DOID:3571	Desflurane	liver cancer	1
DB01189	DOID:4362	Desflurane	cervical cancer	1
DB01189	DOID:4606	Desflurane	bile duct cancer	1
DB01189	DOID:784	Desflurane	chronic kidney failure	2
DB01189	DOID:9835	Desflurane	refractive error	1
DB01190	DOID:11934	Clindamycin	head and neck cancer	1
DB01190	DOID:12365	Clindamycin	malaria	6
DB01190	DOID:14221	Clindamycin	metabolic syndrome X	1
DB01194	DOID:10763	Brinzolamide	hypertension	23
DB01194	DOID:1686	Brinzolamide	glaucoma	40
DB01196	DOID:0060073	Estramustine	lymphatic system cancer	1
DB01196	DOID:10283	Estramustine	prostate cancer	45
DB01196	DOID:1612	Estramustine	breast cancer	7
DB01196	DOID:2531	Estramustine	hematologic cancer	1
DB01196	DOID:263	Estramustine	kidney cancer	1
DB01197	DOID:10763	Captopril	hypertension	6
DB01197	DOID:1324	Captopril	lung cancer	1
DB01197	DOID:784	Captopril	chronic kidney failure	1
DB01197	DOID:9352	Captopril	type 2 diabetes mellitus	2
DB01198	DOID:14330	Zopiclone	Parkinson's disease	1
DB01200	DOID:11612	Bromocriptine	polycystic ovary syndrome	1
DB01200	DOID:14330	Bromocriptine	Parkinson's disease	4
DB01200	DOID:5419	Bromocriptine	schizophrenia	1
DB01200	DOID:9352	Bromocriptine	type 2 diabetes mellitus	5
DB01200	DOID:9744	Bromocriptine	type 1 diabetes mellitus	1
DB01202	DOID:0050425	Levetiracetam	restless legs syndrome	1
DB01202	DOID:0050741	Levetiracetam	alcohol dependence	5
DB01202	DOID:10652	Levetiracetam	Alzheimer's disease	2
DB01202	DOID:10941	Levetiracetam	intracranial aneurysm	2
DB01202	DOID:11119	Levetiracetam	Gilles de la Tourette syndrome	1
DB01202	DOID:1192	Levetiracetam	peripheral nervous system neoplasm	1
DB01202	DOID:12365	Levetiracetam	malaria	2
DB01202	DOID:1319	Levetiracetam	brain cancer	3
DB01202	DOID:14330	Levetiracetam	Parkinson's disease	4
DB01202	DOID:1595	Levetiracetam	endogenous depression	1
DB01202	DOID:1826	Levetiracetam	epilepsy syndrome	81
DB01202	DOID:2377	Levetiracetam	multiple sclerosis	1
DB01202	DOID:3312	Levetiracetam	bipolar disorder	2
DB01202	DOID:332	Levetiracetam	amyotrophic lateral sclerosis	1
DB01202	DOID:5419	Levetiracetam	schizophrenia	1
DB01202	DOID:594	Levetiracetam	panic disorder	2
DB01202	DOID:6364	Levetiracetam	migraine	1
DB01203	DOID:10763	Nadolol	hypertension	1
DB01203	DOID:2841	Nadolol	asthma	1
DB01203	DOID:6364	Nadolol	migraine	2
DB01204	DOID:0060073	Mitoxantrone	lymphatic system cancer	18
DB01204	DOID:10283	Mitoxantrone	prostate cancer	31
DB01204	DOID:1115	Mitoxantrone	sarcoma	2
DB01204	DOID:1612	Mitoxantrone	breast cancer	11
DB01204	DOID:1790	Mitoxantrone	malignant mesothelioma	1
DB01204	DOID:2377	Mitoxantrone	multiple sclerosis	7
DB01204	DOID:2394	Mitoxantrone	ovarian cancer	4
DB01204	DOID:2531	Mitoxantrone	hematologic cancer	162
DB01205	DOID:0050741	Flumazenil	alcohol dependence	2
DB01205	DOID:2377	Flumazenil	multiple sclerosis	1
DB01205	DOID:8986	Flumazenil	narcolepsy	1
DB01206	DOID:0060073	Lomustine	lymphatic system cancer	4
DB01206	DOID:1319	Lomustine	brain cancer	14
DB01206	DOID:1324	Lomustine	lung cancer	1
DB01206	DOID:1909	Lomustine	melanoma	4
DB01206	DOID:2174	Lomustine	ocular cancer	1
DB01206	DOID:2531	Lomustine	hematologic cancer	9
DB01206	DOID:3070	Lomustine	malignant glioma	21
DB01211	DOID:0060073	Clarithromycin	lymphatic system cancer	1
DB01211	DOID:10534	Clarithromycin	stomach cancer	3
DB01211	DOID:10976	Clarithromycin	membranous glomerulonephritis	1
DB01211	DOID:11239	Clarithromycin	appendix cancer	1
DB01211	DOID:1324	Clarithromycin	lung cancer	1
DB01211	DOID:1595	Clarithromycin	endogenous depression	1
DB01211	DOID:2355	Clarithromycin	anemia	1
DB01211	DOID:2531	Clarithromycin	hematologic cancer	24
DB01211	DOID:2841	Clarithromycin	asthma	1
DB01211	DOID:3393	Clarithromycin	coronary artery disease	2
DB01211	DOID:635	Clarithromycin	acquired immunodeficiency syndrome	1
DB01211	DOID:824	Clarithromycin	periodontitis	1
DB01211	DOID:8577	Clarithromycin	ulcerative colitis	1
DB01211	DOID:8778	Clarithromycin	Crohn's disease	2
DB01211	DOID:8986	Clarithromycin	narcolepsy	1
DB01212	DOID:1595	Ceftriaxone	endogenous depression	1
DB01212	DOID:3312	Ceftriaxone	bipolar disorder	2
DB01212	DOID:332	Ceftriaxone	amyotrophic lateral sclerosis	1
DB01212	DOID:5419	Ceftriaxone	schizophrenia	1
DB01212	DOID:585	Ceftriaxone	nephrolithiasis	1
DB01213	DOID:10871	Fomepizole	age related macular degeneration	1
DB01216	DOID:10283	Finasteride	prostate cancer	6
DB01216	DOID:1324	Finasteride	lung cancer	1
DB01216	DOID:1612	Finasteride	breast cancer	2
DB01216	DOID:986	Finasteride	alopecia areata	5
DB01217	DOID:10763	Anastrozole	hypertension	1
DB01217	DOID:1324	Anastrozole	lung cancer	1
DB01217	DOID:14221	Anastrozole	metabolic syndrome X	1
DB01217	DOID:1612	Anastrozole	breast cancer	123
DB01217	DOID:1826	Anastrozole	epilepsy syndrome	1
DB01217	DOID:2394	Anastrozole	ovarian cancer	1
DB01218	DOID:1595	Halofantrine	endogenous depression	2
DB01220	DOID:10608	Rifaximin	celiac disease	1
DB01220	DOID:10763	Rifaximin	hypertension	1
DB01220	DOID:14221	Rifaximin	metabolic syndrome X	1
DB01220	DOID:14268	Rifaximin	sclerosing cholangitis	1
DB01220	DOID:14330	Rifaximin	Parkinson's disease	2
DB01220	DOID:1993	Rifaximin	rectum cancer	1
DB01220	DOID:784	Rifaximin	chronic kidney failure	1
DB01220	DOID:8778	Rifaximin	Crohn's disease	6
DB01221	DOID:0050741	Ketamine	alcohol dependence	2
DB01221	DOID:11934	Ketamine	head and neck cancer	2
DB01221	DOID:12849	Ketamine	autistic disorder	1
DB01221	DOID:1595	Ketamine	endogenous depression	63
DB01221	DOID:1612	Ketamine	breast cancer	1
DB01221	DOID:1826	Ketamine	epilepsy syndrome	2
DB01221	DOID:216	Ketamine	dental caries	2
DB01221	DOID:2531	Ketamine	hematologic cancer	1
DB01221	DOID:3312	Ketamine	bipolar disorder	7
DB01221	DOID:3393	Ketamine	coronary artery disease	1
DB01221	DOID:4989	Ketamine	pancreatitis	1
DB01221	DOID:5419	Ketamine	schizophrenia	4
DB01221	DOID:9970	Ketamine	obesity	1
DB01222	DOID:11476	Budesonide	osteoporosis	1
DB01222	DOID:12236	Budesonide	primary biliary cirrhosis	3
DB01222	DOID:1324	Budesonide	lung cancer	4
DB01222	DOID:14268	Budesonide	sclerosing cholangitis	1
DB01222	DOID:1909	Budesonide	melanoma	1
DB01222	DOID:2841	Budesonide	asthma	82
DB01222	DOID:3083	Budesonide	chronic obstructive pulmonary disease	41
DB01222	DOID:8577	Budesonide	ulcerative colitis	8
DB01222	DOID:8778	Budesonide	Crohn's disease	6
DB01223	DOID:10283	Aminophylline	prostate cancer	1
DB01223	DOID:10763	Aminophylline	hypertension	2
DB01223	DOID:11054	Aminophylline	urinary bladder cancer	1
DB01223	DOID:1324	Aminophylline	lung cancer	2
DB01223	DOID:1595	Aminophylline	endogenous depression	1
DB01223	DOID:2531	Aminophylline	hematologic cancer	2
DB01223	DOID:2841	Aminophylline	asthma	3
DB01223	DOID:3083	Aminophylline	chronic obstructive pulmonary disease	12
DB01223	DOID:3393	Aminophylline	coronary artery disease	2
DB01223	DOID:784	Aminophylline	chronic kidney failure	1
DB01225	DOID:1324	Enoxaparin	lung cancer	1
DB01225	DOID:784	Enoxaparin	chronic kidney failure	1
DB01229	DOID:0060073	Paclitaxel	lymphatic system cancer	6
DB01229	DOID:10283	Paclitaxel	prostate cancer	23
DB01229	DOID:10534	Paclitaxel	stomach cancer	45
DB01229	DOID:11054	Paclitaxel	urinary bladder cancer	26
DB01229	DOID:1115	Paclitaxel	sarcoma	10
DB01229	DOID:11239	Paclitaxel	appendix cancer	1
DB01229	DOID:11615	Paclitaxel	penile cancer	1
DB01229	DOID:11819	Paclitaxel	ureter cancer	9
DB01229	DOID:119	Paclitaxel	vaginal cancer	3
DB01229	DOID:1192	Paclitaxel	peripheral nervous system neoplasm	1
DB01229	DOID:11934	Paclitaxel	head and neck cancer	69
DB01229	DOID:1245	Paclitaxel	vulva cancer	2
DB01229	DOID:1319	Paclitaxel	brain cancer	3
DB01229	DOID:1324	Paclitaxel	lung cancer	351
DB01229	DOID:1612	Paclitaxel	breast cancer	592
DB01229	DOID:1725	Paclitaxel	peritoneum cancer	66
DB01229	DOID:1781	Paclitaxel	thyroid cancer	7
DB01229	DOID:1790	Paclitaxel	malignant mesothelioma	1
DB01229	DOID:1793	Paclitaxel	pancreatic cancer	112
DB01229	DOID:184	Paclitaxel	bone cancer	1
DB01229	DOID:1909	Paclitaxel	melanoma	46
DB01229	DOID:1936	Paclitaxel	atherosclerosis	9
DB01229	DOID:1964	Paclitaxel	fallopian tube cancer	70
DB01229	DOID:1993	Paclitaxel	rectum cancer	2
DB01229	DOID:2174	Paclitaxel	ocular cancer	3
DB01229	DOID:219	Paclitaxel	colon cancer	1
DB01229	DOID:2394	Paclitaxel	ovarian cancer	185
DB01229	DOID:2531	Paclitaxel	hematologic cancer	14
DB01229	DOID:2596	Paclitaxel	larynx cancer	5
DB01229	DOID:263	Paclitaxel	kidney cancer	12
DB01229	DOID:2994	Paclitaxel	germ cell cancer	17
DB01229	DOID:2998	Paclitaxel	testicular cancer	10
DB01229	DOID:3121	Paclitaxel	gallbladder cancer	3
DB01229	DOID:3277	Paclitaxel	thymus cancer	2
DB01229	DOID:3393	Paclitaxel	coronary artery disease	74
DB01229	DOID:3571	Paclitaxel	liver cancer	2
DB01229	DOID:363	Paclitaxel	uterine cancer	41
DB01229	DOID:3953	Paclitaxel	adrenal gland cancer	2
DB01229	DOID:4045	Paclitaxel	muscle cancer	1
DB01229	DOID:4362	Paclitaxel	cervical cancer	41
DB01229	DOID:4606	Paclitaxel	bile duct cancer	5
DB01229	DOID:5041	Paclitaxel	esophageal cancer	84
DB01229	DOID:635	Paclitaxel	acquired immunodeficiency syndrome	1
DB01229	DOID:784	Paclitaxel	chronic kidney failure	1
DB01229	DOID:8850	Paclitaxel	salivary gland cancer	4
DB01229	DOID:8893	Paclitaxel	psoriasis	1
DB01232	DOID:10763	Saquinavir	hypertension	1
DB01232	DOID:1115	Saquinavir	sarcoma	1
DB01232	DOID:635	Saquinavir	acquired immunodeficiency syndrome	8
DB01233	DOID:0060073	Metoclopramide	lymphatic system cancer	1
DB01233	DOID:10283	Metoclopramide	prostate cancer	1
DB01233	DOID:2531	Metoclopramide	hematologic cancer	2
DB01233	DOID:3393	Metoclopramide	coronary artery disease	1
DB01233	DOID:6364	Metoclopramide	migraine	12
DB01234	DOID:0050741	Dexamethasone	alcohol dependence	1
DB01234	DOID:0060073	Dexamethasone	lymphatic system cancer	56
DB01234	DOID:10283	Dexamethasone	prostate cancer	17
DB01234	DOID:10534	Dexamethasone	stomach cancer	1
DB01234	DOID:10763	Dexamethasone	hypertension	4
DB01234	DOID:10871	Dexamethasone	age related macular degeneration	10
DB01234	DOID:11054	Dexamethasone	urinary bladder cancer	2
DB01234	DOID:1115	Dexamethasone	sarcoma	4
DB01234	DOID:11612	Dexamethasone	polycystic ovary syndrome	9
DB01234	DOID:1192	Dexamethasone	peripheral nervous system neoplasm	2
DB01234	DOID:11934	Dexamethasone	head and neck cancer	3
DB01234	DOID:12361	Dexamethasone	Graves' disease	2
DB01234	DOID:1312	Dexamethasone	focal segmental glomerulosclerosis	2
DB01234	DOID:13189	Dexamethasone	gout	1
DB01234	DOID:1319	Dexamethasone	brain cancer	5
DB01234	DOID:13223	Dexamethasone	uterine fibroid	1
DB01234	DOID:1324	Dexamethasone	lung cancer	12
DB01234	DOID:1612	Dexamethasone	breast cancer	14
DB01234	DOID:1686	Dexamethasone	glaucoma	2
DB01234	DOID:1725	Dexamethasone	peritoneum cancer	3
DB01234	DOID:1781	Dexamethasone	thyroid cancer	2
DB01234	DOID:1790	Dexamethasone	malignant mesothelioma	1
DB01234	DOID:1793	Dexamethasone	pancreatic cancer	2
DB01234	DOID:184	Dexamethasone	bone cancer	3
DB01234	DOID:1909	Dexamethasone	melanoma	2
DB01234	DOID:1964	Dexamethasone	fallopian tube cancer	2
DB01234	DOID:1993	Dexamethasone	rectum cancer	1
DB01234	DOID:2174	Dexamethasone	ocular cancer	1
DB01234	DOID:2355	Dexamethasone	anemia	2
DB01234	DOID:2377	Dexamethasone	multiple sclerosis	1
DB01234	DOID:2394	Dexamethasone	ovarian cancer	9
DB01234	DOID:2531	Dexamethasone	hematologic cancer	672
DB01234	DOID:2596	Dexamethasone	larynx cancer	1
DB01234	DOID:263	Dexamethasone	kidney cancer	3
DB01234	DOID:2841	Dexamethasone	asthma	5
DB01234	DOID:2994	Dexamethasone	germ cell cancer	2
DB01234	DOID:2998	Dexamethasone	testicular cancer	1
DB01234	DOID:3070	Dexamethasone	malignant glioma	3
DB01234	DOID:3083	Dexamethasone	chronic obstructive pulmonary disease	3
DB01234	DOID:3310	Dexamethasone	atopic dermatitis	2
DB01234	DOID:3393	Dexamethasone	coronary artery disease	1
DB01234	DOID:3565	Dexamethasone	meningioma	1
DB01234	DOID:3571	Dexamethasone	liver cancer	6
DB01234	DOID:363	Dexamethasone	uterine cancer	3
DB01234	DOID:4045	Dexamethasone	muscle cancer	1
DB01234	DOID:4606	Dexamethasone	bile duct cancer	3
DB01234	DOID:4989	Dexamethasone	pancreatitis	1
DB01234	DOID:5041	Dexamethasone	esophageal cancer	1
DB01234	DOID:5612	Dexamethasone	spinal cancer	1
DB01234	DOID:6364	Dexamethasone	migraine	3
DB01234	DOID:7148	Dexamethasone	rheumatoid arthritis	1
DB01234	DOID:784	Dexamethasone	chronic kidney failure	2
DB01234	DOID:8398	Dexamethasone	osteoarthritis	2
DB01234	DOID:8577	Dexamethasone	ulcerative colitis	1
DB01234	DOID:8778	Dexamethasone	Crohn's disease	1
DB01234	DOID:9744	Dexamethasone	type 1 diabetes mellitus	1
DB01234	DOID:9835	Dexamethasone	refractive error	3
DB01235	DOID:0050425	L-DOPA	restless legs syndrome	1
DB01235	DOID:10652	L-DOPA	Alzheimer's disease	1
DB01235	DOID:11119	L-DOPA	Gilles de la Tourette syndrome	1
DB01235	DOID:1319	L-DOPA	brain cancer	1
DB01235	DOID:14330	L-DOPA	Parkinson's disease	128
DB01235	DOID:1595	L-DOPA	endogenous depression	1
DB01235	DOID:2841	L-DOPA	asthma	1
DB01235	DOID:3070	L-DOPA	malignant glioma	4
DB01235	DOID:5419	L-DOPA	schizophrenia	1
DB01235	DOID:8986	L-DOPA	narcolepsy	1
DB01236	DOID:10283	Sevoflurane	prostate cancer	1
DB01236	DOID:10652	Sevoflurane	Alzheimer's disease	1
DB01236	DOID:10763	Sevoflurane	hypertension	3
DB01236	DOID:10941	Sevoflurane	intracranial aneurysm	4
DB01236	DOID:11054	Sevoflurane	urinary bladder cancer	2
DB01236	DOID:1319	Sevoflurane	brain cancer	4
DB01236	DOID:1324	Sevoflurane	lung cancer	2
DB01236	DOID:1595	Sevoflurane	endogenous depression	1
DB01236	DOID:1612	Sevoflurane	breast cancer	4
DB01236	DOID:1909	Sevoflurane	melanoma	1
DB01236	DOID:1993	Sevoflurane	rectum cancer	1
DB01236	DOID:219	Sevoflurane	colon cancer	1
DB01236	DOID:3121	Sevoflurane	gallbladder cancer	1
DB01236	DOID:3393	Sevoflurane	coronary artery disease	12
DB01236	DOID:3571	Sevoflurane	liver cancer	1
DB01236	DOID:4606	Sevoflurane	bile duct cancer	1
DB01236	DOID:7693	Sevoflurane	abdominal aortic aneurysm	1
DB01236	DOID:784	Sevoflurane	chronic kidney failure	1
DB01236	DOID:9835	Sevoflurane	refractive error	1
DB01236	DOID:9970	Sevoflurane	obesity	1
DB01239	DOID:3312	Chlorprothixene	bipolar disorder	1
DB01239	DOID:9352	Chlorprothixene	type 2 diabetes mellitus	1
DB01240	DOID:10763	Epoprostenol	hypertension	6
DB01240	DOID:9352	Epoprostenol	type 2 diabetes mellitus	1
DB01241	DOID:0050742	Gemfibrozil	nicotine dependence	1
DB01241	DOID:10652	Gemfibrozil	Alzheimer's disease	1
DB01241	DOID:3393	Gemfibrozil	coronary artery disease	1
DB01241	DOID:9352	Gemfibrozil	type 2 diabetes mellitus	2
DB01242	DOID:1595	Clomipramine	endogenous depression	2
DB01247	DOID:10652	Isocarboxazid	Alzheimer's disease	1
DB01248	DOID:0060119	Docetaxel	pharynx cancer	3
DB01248	DOID:10283	Docetaxel	prostate cancer	213
DB01248	DOID:10534	Docetaxel	stomach cancer	74
DB01248	DOID:11054	Docetaxel	urinary bladder cancer	8
DB01248	DOID:1115	Docetaxel	sarcoma	20
DB01248	DOID:11819	Docetaxel	ureter cancer	2
DB01248	DOID:119	Docetaxel	vaginal cancer	1
DB01248	DOID:1192	Docetaxel	peripheral nervous system neoplasm	2
DB01248	DOID:11934	Docetaxel	head and neck cancer	78
DB01248	DOID:1245	Docetaxel	vulva cancer	1
DB01248	DOID:1319	Docetaxel	brain cancer	1
DB01248	DOID:1324	Docetaxel	lung cancer	292
DB01248	DOID:1612	Docetaxel	breast cancer	376
DB01248	DOID:1725	Docetaxel	peritoneum cancer	17
DB01248	DOID:1793	Docetaxel	pancreatic cancer	32
DB01248	DOID:184	Docetaxel	bone cancer	6
DB01248	DOID:1909	Docetaxel	melanoma	5
DB01248	DOID:1964	Docetaxel	fallopian tube cancer	13
DB01248	DOID:1993	Docetaxel	rectum cancer	2
DB01248	DOID:2394	Docetaxel	ovarian cancer	32
DB01248	DOID:2531	Docetaxel	hematologic cancer	2
DB01248	DOID:2596	Docetaxel	larynx cancer	6
DB01248	DOID:263	Docetaxel	kidney cancer	4
DB01248	DOID:2994	Docetaxel	germ cell cancer	1
DB01248	DOID:2998	Docetaxel	testicular cancer	2
DB01248	DOID:3121	Docetaxel	gallbladder cancer	1
DB01248	DOID:3277	Docetaxel	thymus cancer	1
DB01248	DOID:3571	Docetaxel	liver cancer	2
DB01248	DOID:363	Docetaxel	uterine cancer	7
DB01248	DOID:3953	Docetaxel	adrenal gland cancer	1
DB01248	DOID:4045	Docetaxel	muscle cancer	12
DB01248	DOID:4362	Docetaxel	cervical cancer	11
DB01248	DOID:4606	Docetaxel	bile duct cancer	3
DB01248	DOID:5041	Docetaxel	esophageal cancer	58
DB01248	DOID:5559	Docetaxel	mediastinal cancer	1
DB01248	DOID:8850	Docetaxel	salivary gland cancer	3
DB01248	DOID:986	Docetaxel	alopecia areata	1
DB01249	DOID:3393	Iodixanol	coronary artery disease	8
DB01249	DOID:784	Iodixanol	chronic kidney failure	3
DB01250	DOID:7147	Olsalazine	ankylosing spondylitis	1
DB01251	DOID:9352	Gliquidone	type 2 diabetes mellitus	1
DB01252	DOID:10763	Mitiglinide	hypertension	1
DB01252	DOID:9352	Mitiglinide	type 2 diabetes mellitus	8
DB01259	DOID:10283	Lapatinib	prostate cancer	5
DB01259	DOID:10534	Lapatinib	stomach cancer	7
DB01259	DOID:11054	Lapatinib	urinary bladder cancer	5
DB01259	DOID:11819	Lapatinib	ureter cancer	1
DB01259	DOID:1192	Lapatinib	peripheral nervous system neoplasm	3
DB01259	DOID:11934	Lapatinib	head and neck cancer	10
DB01259	DOID:1319	Lapatinib	brain cancer	7
DB01259	DOID:1324	Lapatinib	lung cancer	2
DB01259	DOID:1612	Lapatinib	breast cancer	167
DB01259	DOID:1725	Lapatinib	peritoneum cancer	2
DB01259	DOID:1781	Lapatinib	thyroid cancer	1
DB01259	DOID:1793	Lapatinib	pancreatic cancer	4
DB01259	DOID:1909	Lapatinib	melanoma	2
DB01259	DOID:2394	Lapatinib	ovarian cancer	3
DB01259	DOID:2531	Lapatinib	hematologic cancer	1
DB01259	DOID:2596	Lapatinib	larynx cancer	3
DB01259	DOID:263	Lapatinib	kidney cancer	3
DB01259	DOID:3070	Lapatinib	malignant glioma	5
DB01259	DOID:3121	Lapatinib	gallbladder cancer	2
DB01259	DOID:3571	Lapatinib	liver cancer	3
DB01259	DOID:363	Lapatinib	uterine cancer	1
DB01259	DOID:4362	Lapatinib	cervical cancer	1
DB01259	DOID:4606	Lapatinib	bile duct cancer	2
DB01259	DOID:5041	Lapatinib	esophageal cancer	7
DB01259	DOID:5612	Lapatinib	spinal cancer	1
DB01259	DOID:784	Lapatinib	chronic kidney failure	1
DB01259	DOID:8850	Lapatinib	salivary gland cancer	3
DB01260	DOID:3310	Desonide	atopic dermatitis	4
DB01262	DOID:0060073	Decitabine	lymphatic system cancer	3
DB01262	DOID:11054	Decitabine	urinary bladder cancer	1
DB01262	DOID:1115	Decitabine	sarcoma	1
DB01262	DOID:1192	Decitabine	peripheral nervous system neoplasm	2
DB01262	DOID:1319	Decitabine	brain cancer	1
DB01262	DOID:1324	Decitabine	lung cancer	5
DB01262	DOID:1612	Decitabine	breast cancer	2
DB01262	DOID:1725	Decitabine	peritoneum cancer	2
DB01262	DOID:1781	Decitabine	thyroid cancer	1
DB01262	DOID:1790	Decitabine	malignant mesothelioma	2
DB01262	DOID:1793	Decitabine	pancreatic cancer	1
DB01262	DOID:184	Decitabine	bone cancer	1
DB01262	DOID:1909	Decitabine	melanoma	6
DB01262	DOID:1964	Decitabine	fallopian tube cancer	2
DB01262	DOID:2355	Decitabine	anemia	1
DB01262	DOID:2394	Decitabine	ovarian cancer	4
DB01262	DOID:2531	Decitabine	hematologic cancer	152
DB01262	DOID:263	Decitabine	kidney cancer	1
DB01262	DOID:3070	Decitabine	malignant glioma	1
DB01262	DOID:3571	Decitabine	liver cancer	1
DB01262	DOID:4045	Decitabine	muscle cancer	1
DB01262	DOID:5041	Decitabine	esophageal cancer	2
DB01263	DOID:2531	Posaconazole	hematologic cancer	5
