nct_id	compound_id	compound_name	disease_id	disease_name
NCT01846611	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01970722	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT01991210	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT02606305	DB00997	Doxorubicin	DOID:1725	peritoneum cancer
NCT00004934	DB00445	Epirubicin	DOID:1725	peritoneum cancer
NCT00003064	DB00773	Etoposide	DOID:1725	peritoneum cancer
NCT00003380	DB00773	Etoposide	DOID:1725	peritoneum cancer
NCT00003967	DB00773	Etoposide	DOID:1725	peritoneum cancer
NCT00005049	DB00322	Floxuridine	DOID:1725	peritoneum cancer
NCT00006112	DB00544	Fluorouracil	DOID:1725	peritoneum cancer
NCT00352755	DB00544	Fluorouracil	DOID:1725	peritoneum cancer
NCT00769405	DB00544	Fluorouracil	DOID:1725	peritoneum cancer
NCT02231086	DB00544	Fluorouracil	DOID:1725	peritoneum cancer
NCT02758951	DB00544	Fluorouracil	DOID:1725	peritoneum cancer
NCT01275664	DB06717	Fosaprepitant	DOID:1725	peritoneum cancer
NCT00023699	DB00317	Gefitinib	DOID:1725	peritoneum cancer
NCT00049556	DB00317	Gefitinib	DOID:1725	peritoneum cancer
NCT00317772	DB00317	Gefitinib	DOID:1725	peritoneum cancer
NCT00003358	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00003378	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00003382	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00004082	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00006028	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00031954	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00061308	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00093496	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00096395	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00183794	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00191646	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00217555	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00227721	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00267696	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00369954	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00838656	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00910000	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT01100372	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT01279291	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT01570582	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT01652794	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT01970722	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT02046421	DB00441	Gemcitabine	DOID:1725	peritoneum cancer
NCT00012090	DB00014	Goserelin	DOID:1725	peritoneum cancer
NCT01275664	DB00889	Granisetron	DOID:1725	peritoneum cancer
NCT00045461	DB01181	Ifosfamide	DOID:1725	peritoneum cancer
NCT00954174	DB01181	Ifosfamide	DOID:1725	peritoneum cancer
NCT00003345	DB00762	Irinotecan	DOID:1725	peritoneum cancer
NCT00053833	DB00762	Irinotecan	DOID:1725	peritoneum cancer
NCT01670799	DB00465	Ketorolac	DOID:1725	peritoneum cancer
NCT00113373	DB01259	Lapatinib	DOID:1725	peritoneum cancer
NCT00436644	DB01259	Lapatinib	DOID:1725	peritoneum cancer
NCT00903630	DB00480	Lenalidomide	DOID:1725	peritoneum cancer
NCT00634894	DB01006	Letrozole	DOID:1725	peritoneum cancer
NCT00769405	DB00650	Leucovorin	DOID:1725	peritoneum cancer
NCT00550784	DB01042	Melphalan	DOID:1725	peritoneum cancer
NCT01579812	DB00331	Metformin	DOID:1725	peritoneum cancer
NCT02050009	DB00331	Metformin	DOID:1725	peritoneum cancer
NCT02122185	DB00331	Metformin	DOID:1725	peritoneum cancer
NCT00332696	DB00959	Methylprednisolone	DOID:1725	peritoneum cancer
NCT01105650	DB00959	Methylprednisolone	DOID:1725	peritoneum cancer
NCT00459290	DB00834	Mifepristone	DOID:1725	peritoneum cancer
NCT02046421	DB00834	Mifepristone	DOID:1725	peritoneum cancer
NCT00006112	DB00305	Mitomycin	DOID:1725	peritoneum cancer
NCT01580410	DB00305	Mitomycin	DOID:1725	peritoneum cancer
NCT00004895	DB00104	Octreotide	DOID:1725	peritoneum cancer
NCT00332696	DB00104	Octreotide	DOID:1725	peritoneum cancer
NCT00005836	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT00006391	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT00352755	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT00458809	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT00625092	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT00769405	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT01580410	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT02231086	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT02758951	DB00526	Oxaliplatin	DOID:1725	peritoneum cancer
NCT00001569	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00002717	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00002734	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00002894	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00003120	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00003160	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00003322	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00003880	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00003896	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00003998	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00004074	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00004547	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00004934	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00005046	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00023907	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00028743	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00063401	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00079430	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00084448	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00085358	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00091377	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00108745	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00191646	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00262847	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00314678	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00331422	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00373217	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00407407	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00408070	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00466960	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00466986	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00479817	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00483782	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00520013	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00666991	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00702299	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00825201	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00838656	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00951496	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00954174	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00989131	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00989651	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00993655	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01015118	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01083537	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01091428	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01146795	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01167712	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01196741	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01204749	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01219777	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01279291	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01402271	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01462890	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01478685	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01570582	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01649336	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01697488	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01821859	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT01962948	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT02012192	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT02050009	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT02311907	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT02435186	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT02658214	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT02713386	DB01229	Paclitaxel	DOID:1725	peritoneum cancer
NCT00903396	DB00377	Palonosetron	DOID:1725	peritoneum cancer
NCT00332696	DB00860	Prednisolone	DOID:1725	peritoneum cancer
NCT01105650	DB00860	Prednisolone	DOID:1725	peritoneum cancer
NCT01083537	DB00433	Prochlorperazine	DOID:1725	peritoneum cancer
NCT00245050	DB00147	Pyridoxal	DOID:1725	peritoneum cancer
NCT00245050	DB00165	Pyridoxine	DOID:1725	peritoneum cancer
NCT00429793	DB00877	Sirolimus	DOID:1725	peritoneum cancer
NCT00886691	DB00877	Sirolimus	DOID:1725	peritoneum cancer
NCT01010126	DB00877	Sirolimus	DOID:1725	peritoneum cancer
NCT01281514	DB00877	Sirolimus	DOID:1725	peritoneum cancer
NCT01536054	DB00877	Sirolimus	DOID:1725	peritoneum cancer
NCT00096395	DB00398	Sorafenib	DOID:1725	peritoneum cancer
NCT00436215	DB00398	Sorafenib	DOID:1725	peritoneum cancer
NCT00522301	DB00398	Sorafenib	DOID:1725	peritoneum cancer
NCT00951496	DB00202	Succinylcholine	DOID:1725	peritoneum cancer
NCT00989651	DB00202	Succinylcholine	DOID:1725	peritoneum cancer
NCT01275664	DB00202	Succinylcholine	DOID:1725	peritoneum cancer
NCT00388037	DB01268	Sunitinib	DOID:1725	peritoneum cancer
NCT00543049	DB01268	Sunitinib	DOID:1725	peritoneum cancer
NCT00041080	DB00675	Tamoxifen	DOID:1725	peritoneum cancer
NCT00305838	DB00675	Tamoxifen	DOID:1725	peritoneum cancer
NCT00041080	DB01041	Thalidomide	DOID:1725	peritoneum cancer
NCT00903630	DB01041	Thalidomide	DOID:1725	peritoneum cancer
NCT00002734	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00003064	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00003382	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00003944	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00003967	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00005026	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00005029	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00006391	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00014690	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00028743	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00045175	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00055614	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00061308	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00072267	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00114166	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00189566	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00217555	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00287859	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00317772	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00343044	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00436644	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00550784	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00652691	DB01030	Topotecan	DOID:1725	peritoneum cancer
NCT00569673	DB05109	Trabectedin	DOID:1725	peritoneum cancer
NCT01846611	DB05109	Trabectedin	DOID:1725	peritoneum cancer
NCT00652899	DB00194	Vidarabine	DOID:1725	peritoneum cancer
NCT00132067	DB02546	Vorinostat	DOID:1725	peritoneum cancer
NCT00910000	DB02546	Vorinostat	DOID:1725	peritoneum cancer
NCT00534729	DB00958	Carboplatin	DOID:0060119	pharynx cancer
NCT00158678	DB00515	Cisplatin	DOID:0060119	pharynx cancer
NCT00169247	DB00515	Cisplatin	DOID:0060119	pharynx cancer
NCT01216020	DB00515	Cisplatin	DOID:0060119	pharynx cancer
NCT01312350	DB00515	Cisplatin	DOID:0060119	pharynx cancer
NCT02113878	DB00515	Cisplatin	DOID:0060119	pharynx cancer
NCT00117572	DB01248	Docetaxel	DOID:0060119	pharynx cancer
NCT00169182	DB01248	Docetaxel	DOID:0060119	pharynx cancer
NCT01312350	DB01248	Docetaxel	DOID:0060119	pharynx cancer
NCT00462735	DB00544	Fluorouracil	DOID:0060119	pharynx cancer
NCT01312350	DB00544	Fluorouracil	DOID:0060119	pharynx cancer
NCT00462735	DB01005	Hydroxyurea	DOID:0060119	pharynx cancer
NCT01019356	DB00284	Acarbose	DOID:11612	polycystic ovary syndrome
NCT01279512	DB00284	Acarbose	DOID:11612	polycystic ovary syndrome
NCT02446834	DB00284	Acarbose	DOID:11612	polycystic ovary syndrome
NCT01008046	DB06151	Acetylcysteine	DOID:11612	polycystic ovary syndrome
NCT02239107	DB06151	Acetylcysteine	DOID:11612	polycystic ovary syndrome
NCT02133755	DB01200	Bromocriptine	DOID:11612	polycystic ovary syndrome
NCT01569256	DB00248	Cabergoline	DOID:11612	polycystic ovary syndrome
NCT02644304	DB00248	Cabergoline	DOID:11612	polycystic ovary syndrome
NCT01185704	DB00050	Cetrorelix	DOID:11612	polycystic ovary syndrome
NCT00743574	DB00169	Cholecalciferol	DOID:11612	polycystic ovary syndrome
NCT02164552	DB00169	Cholecalciferol	DOID:11612	polycystic ovary syndrome
NCT02328404	DB00169	Cholecalciferol	DOID:11612	polycystic ovary syndrome
NCT02460380	DB00169	Cholecalciferol	DOID:11612	polycystic ovary syndrome
NCT02513381	DB00169	Cholecalciferol	DOID:11612	polycystic ovary syndrome
NCT01961180	DB00215	Citalopram	DOID:11612	polycystic ovary syndrome
NCT00005104	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00005654	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00068861	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00220545	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00239603	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00413179	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00427700	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00461643	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00471523	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00478504	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00501839	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00502229	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00558077	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00719186	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00795808	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00911313	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00947713	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00969631	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01004068	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01008046	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01157312	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01212263	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01219101	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01573858	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01577017	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01607320	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01638988	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01679574	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01693289	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01718444	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01784380	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01793038	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01909141	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01910766	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01953796	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT01966575	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02239107	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02255578	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02269306	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02273791	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02304107	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02304536	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02341703	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02344888	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02352597	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02381184	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02436226	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02456792	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02458963	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02523898	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02551367	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02644304	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT02647424	DB00882	Clomifene	DOID:11612	polycystic ovary syndrome
NCT00428311	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT00955058	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT01573377	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT01752270	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT01798875	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT02027337	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT02460445	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT02689843	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT02744131	DB04839	Cyproterone acetate	DOID:11612	polycystic ovary syndrome
NCT00989781	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT01154192	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT01421797	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT01421810	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT01422096	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT01422707	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT01422733	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT01422746	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT01422759	DB01234	Dexamethasone	DOID:11612	polycystic ovary syndrome
NCT00683774	DB01119	Diazoxide	DOID:11612	polycystic ovary syndrome
NCT01788215	DB00254	Doxycycline	DOID:11612	polycystic ovary syndrome
NCT00442689	DB01395	Drospirenone	DOID:11612	polycystic ovary syndrome
NCT00593294	DB01395	Drospirenone	DOID:11612	polycystic ovary syndrome
NCT00640224	DB01395	Drospirenone	DOID:11612	polycystic ovary syndrome
NCT01459445	DB01395	Drospirenone	DOID:11612	polycystic ovary syndrome
NCT01511822	DB01395	Drospirenone	DOID:11612	polycystic ovary syndrome
NCT01519401	DB01395	Drospirenone	DOID:11612	polycystic ovary syndrome
NCT01603745	DB01395	Drospirenone	DOID:11612	polycystic ovary syndrome
NCT02027337	DB01395	Drospirenone	DOID:11612	polycystic ovary syndrome
NCT00640224	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT01219101	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT01427595	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT01428193	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT01428245	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT01511822	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT01519401	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT02273791	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT02352597	DB00783	Estradiol	DOID:11612	polycystic ovary syndrome
NCT00428311	DB00977	Ethinyl Estradiol	DOID:11612	polycystic ovary syndrome
NCT00442689	DB00977	Ethinyl Estradiol	DOID:11612	polycystic ovary syndrome
NCT00593294	DB00977	Ethinyl Estradiol	DOID:11612	polycystic ovary syndrome
NCT00640224	DB00977	Ethinyl Estradiol	DOID:11612	polycystic ovary syndrome
